"a","b"
0.461644530919725,-0.403707885057609
-0.291277573196732,-0.620980316703975
-1.33761609386865,0.766738701407961
0.876348170598816,-0.84484316836526
-0.0791442553184036,0.375614775454198
-0.971229907917529,0.528808982285262
1.63626760636009,-0.600566599815937
-1.04571796089827,0.3282298212837
-0.501519680224842,0.622057427944089
-0.329685707653555,-0.664549018444089
0.661263450712242,0.164088849162749
1.11238843614226,0.667687008861788
0.0296162450126746,0.546170062632571
-1.13308355573328,-0.24973712627039
-0.20025170811598,1.4426343268871
0.29842209913043,-0.458878559620124
-0.102219783204326,-0.16055306819792
-0.0377011670231406,-0.376212476612544
-0.761060467857167,0.451251145032953
-0.819733806369252,-0.337290160493074
1.09020134706064,0.241552766373275
-0.44133712025082,-0.0110182879929576
-1.40078827125068,0.261497898719804
1.29185927086818,0.186880487320283
-0.817177508311384,-0.388072713117136
-1.05918707459834,-0.437372530445024
-1.43792342376807,-0.769028020276551
-0.835818358568498,-1.08271237673303
-0.977902648187318,-0.663750528959543
-1.04417074211475,0.288452566633466
0.548001799979254,0.447209509203167
-1.89111879503581,0.0499550202593849
-1.57323995173118,-1.33420625597642
0.101503508704972,0.42306210905301
1.2751532411564,-1.83332151493823
0.910089844085276,0.659945600048671
0.894617241688025,0.97918997957166
-1.60392752427566,-0.517115102228844
0.0114511983459189,-0.559098384335937
-1.10257274073564,0.23127586077709
-0.017714388630093,0.840665621122608
-1.42316454662452,-0.833427225259786
2.75861026182713,2.88079279533116
-0.289746761487854,0.486420502459454
-0.712152719590172,1.23016844142343
-0.246020387229855,0.0459666444932863
-0.253072284987339,0.256729124316238
-0.774478206931295,-0.314503057503777
1.92828864996544,-1.2702205740679
0.950285166411685,0.717495912324645
-1.36761424430163,0.455936311249136
-0.30907162964406,0.151411952000713
-0.719552835079771,0.206788851229399
-0.769073683735097,-0.454909632533236
0.643404897762884,0.113689309712908
-0.967163152925589,-0.0112842680953726
-0.84651490378004,0.168744485797131
-0.161048709137113,0.261189315266312
2.8049483252822,-1.91951595559097
-0.351730452489381,1.1496169131036
0.148727072066097,0.213217357398363
0.0232196870139321,0.127113734479462
0.548215182698632,0.571161333956482
-0.843529864340866,-0.222236954161465
-0.464142496284748,0.0318812692166504
-1.11589350152941,-0.0984906145839576
-0.641513063614368,-0.179027513992518
-0.138765463989506,-0.0594124771954222
-0.109559340906267,0.0741861655062307
0.519970988117084,0.266323448639246
-0.980053166689273,0.0145754702251422
-0.123056414679611,0.165715406898152
0.382989316271727,0.203271810090973
2.93564621627519,-3.22661135358262
-0.729971944579222,-0.876583647755828
-0.765516015535972,0.331990301947866
-0.868044449840522,-0.311370570421706
-1.26507060843659,-0.108209198356278
-1.00358519650776,0.168150727803742
0.474981028297902,0.651170272431855
0.0896249959075915,0.150071156244326
0.0834883469589938,-1.15329751519997
-0.647652790795898,0.104538824960164
-2.28879478768663,-0.551596638949814
-0.968719027027638,0.190120046560543
-0.724992223162447,-0.494212342735417
1.61810350751659,-1.6145779997014
-0.614930216976778,-0.494557395608533
-0.970440011001044,0.274400094788683
1.63688048133282,-1.08988899946106
-0.130481211464022,1.80009737870147
-0.843285811208089,-0.162469770021456
-0.415360631741321,0.0999115497334571
0.10486716959941,0.607020302205044
-0.913026435946208,0.543210024663938
-0.518400847965114,-0.776668666914278
-2.35308334680923,-0.852860632559876
-0.265211695175388,-0.384203532882649
-0.355742154689416,1.54909085280854
-0.364299886628115,0.315664241148409
0.384829749037273,-0.973208396194584
-1.01688154232074,0.0294004623407798
1.26429345541611,-1.04237086782775
-0.411631050656226,0.454962583489935
0.0210717121481826,0.164274837007679
-0.339819131154791,0.386080108343127
0.384174482430944,0.0145856748835957
0.305175630750873,-1.04906794249003
-0.389254258002462,-0.495245253652962
-1.80138427442695,-0.780062269407014
-0.293203681124195,-0.612434696502315
-0.202631695557934,-0.206449232192365
0.809386474479837,-0.666897540126454
-0.504103642876993,-0.37214489661354
0.13859631121544,0.312111803245846
-1.01033611784594,0.226114213791532
0.0702331856714272,0.632658498335647
-1.25289460730249,0.240456100157622
-0.121073551279066,0.986327268719285
1.35067119168634,0.480086194892684
-0.607903840968296,0.0702970651162975
-0.244785618563134,0.767552332842352
0.0102818485932819,-0.172316620999762
-0.957488416993669,-0.411387486725752
0.395016566140724,0.816669766075584
-0.531727676380641,-0.159795851075511
0.282601147069054,-0.0900998029587903
0.382640506641282,-1.38773591112494
-1.40256625827206,-0.0111804071133379
1.03257375137342,1.66831124396998
-0.0306679539156393,0.224713506975717
-1.16498990415738,-0.388020368243783
-0.899497338316039,-0.444839586794611
-0.812289958621153,0.50064865446506
-0.382854976041638,0.246013537913456
-1.34066970405665,-0.239981430865341
-1.05364460271503,-0.059977555297137
-1.59185957351005,-0.0942948555904826
-0.0752944559913235,0.0926294127679867
-0.782625395014837,-0.519018996243667
-0.970764290101023,-0.800411866557911
-0.430228366894252,-0.171353521117831
-0.595705299913651,-0.492712121932982
-0.279544133261852,0.967757080211626
-0.0846178695648791,0.335575456893948
-0.869037291530652,-1.2702789185889
-0.73291699478255,-0.784982931850006
-0.306664183474367,0.210037721946392
1.74296468260469,1.00194327374315
-0.143318671229209,0.719732866343696
0.146004520793343,0.750325652678891
-0.245363038367468,-0.793568315940601
1.86379310717268,0.531587399474054
-0.434983732818365,-0.731042127355503
1.63707081386803,-1.66480077520575
0.457763618847994,0.478095563850166
-0.325287034979512,0.890674387460994
-0.996481938367608,-0.0895666390711108
-0.970481539834997,-0.34202269872227
1.05730714598672,1.45840211048054
-0.600428620299905,0.126333225553312
0.603519388622806,-0.0470471394164897
-0.26527483921233,0.318401323455111
-0.0935624217912374,-1.11513742845601
-0.225843254820742,0.215305918116982
0.789275403166133,-0.150407552079964
-0.167919424769928,-0.029470317966712
-1.25355278982584,0.541892871314695
-1.15034233455854,-0.902871046644835
-0.526308229656157,-0.437615244735131
-0.693111720314066,1.04607639043827
-0.85165825074251,-1.0940588075173
-0.204201525745818,-0.305668640970649
-0.924033123186235,0.477376910879954
1.43314559332458,0.447159103169488
0.458325411981742,0.110288204675841
-0.616701390101906,0.404405324809165
-0.8145222726868,-0.0890138461870751
0.11849722816465,0.168743961456652
-0.524020841465676,-0.455016244518375
-0.662721550502145,0.619259322798577
-0.135124892859484,0.568583557095592
0.418803711888605,0.0664654985611116
-0.543954797123968,0.307265682102907
-0.930990096963984,0.541634118282069
-0.353397713453475,-0.294148742170309
-0.0810535166875641,0.0890207498284897
-1.01615584394002,-0.598417271587298
-0.816527295349604,0.498597539064419
-1.5054021398402,0.122327635687135
-1.10422460133816,-0.51275981096437
-0.196347593686412,0.459104691286988
0.701715710625848,-0.235586388414595
-1.0418532977956,0.18914725597724
-0.485361027969492,0.44757967521924
-0.22117874149026,0.249023543386839
-0.614015529317916,-1.29884671046307
0.46501167264845,-0.843781617454
0.343969976106558,-1.51170957432456
-1.44079891567819,-0.295183678873868
-0.455659250542382,0.330926886501194
-0.684527633313503,-0.648829405426934
-0.861675321892053,0.436446017861116
-0.258172233972036,-0.366568869517698
-0.311204674311373,-0.41817688860335
1.55101419396076,1.20687451460341
-0.275440004522887,-0.0366450322311283
-0.291985590526079,-0.368775247616826
0.0985802007855488,-0.0521747614644459
-0.717178395896004,0.123903942812026
-0.280615490607731,-0.0547246242804688
0.0419240634425692,-0.80295649602955
-0.712967898567989,0.915989439986965
-1.88897068989386,0.513970471190961
0.526040697206927,-0.765831580817426
-1.41036348419212,-0.929325730850725
-0.595350620375319,-0.192604797916944
-1.35151401446362,0.574830093722934
-0.21207375017161,-0.872855125228703
-1.58843592489153,0.898703427012601
-0.655888775116994,-1.20277211523625
-2.14419242902348,-0.333622144961301
0.263966807662085,-0.597549936375226
0.0438913685103871,0.872931755716752
0.0463471905632759,0.498756183250441
-0.0922063279914191,-0.224094327969816
-1.24061524257951,0.74204036861276
-0.334199835437108,-0.640180144181663
-0.3862163006114,-0.472068189233132
0.768682189354794,1.0263236553249
0.793084524425315,-0.642497387874946
-0.511044749295777,0.141955035295399
-0.730597900524846,0.568253220385119
-1.17926016954671,-0.850196082123731
1.2213155694166,-0.345678791260558
0.258007422685758,0.275424682192776
0.614051019543053,0.752453195024837
-1.10478123074383,-0.473012036292639
-0.649919136597318,0.434141951684729
1.58505460420146,0.958475386492826
-1.10117121313015,-0.348119180531539
-0.0702194323541175,-0.00434433776940854
-1.11006338105684,0.37494839658513
-0.460611553100382,0.191419280069099
-0.712136342066247,-0.478754958467628
-0.661241971406645,0.395985696537959
-0.0962648977836269,0.311830144041543
-1.71017280930946,-0.466760781835008
0.101805812621973,-0.387966862679876
1.15932276811318,-0.034237119908959
0.474981727055777,-0.884220831727957
0.00396565481079597,-0.0881560170475972
-0.236216782117927,0.553375338044733
-1.02599962094382,-0.425639792746831
0.591724742177948,0.65140256189487
-0.56991733701958,-0.034945183078244
-1.14327269620934,-0.04640266174804
-0.729406595763685,-0.169212065386539
0.657069828607047,0.149399028811592
-0.673638322580036,0.939859728729855
-1.10350754724481,-0.340115667505848
-0.687051928115512,-0.033678080258561
-0.426453235315555,0.397592145198085
-1.00931136702381,0.38216149014887
-0.774872732921703,-0.32111616817993
0.661051259063863,-0.430991083743307
0.342528163947569,0.459787768872247
-1.37568955097173,-0.510427913442245
-0.251498060832795,-0.782291719229607
0.487408140125,0.296248579574115
-0.0735943958959535,1.22400176408135
0.468016349110905,0.116819236799236
-0.595132094482204,-0.260196550251891
-0.853286206305893,0.466914159834741
-0.510184839445469,-0.235839259199504
0.437540330060296,-1.47533757116391
0.0525142540947022,-0.322543177423804
-0.295554712396526,-1.08780110931978
-1.03890445987577,-0.0878466413394424
-0.760203020541054,1.03270864419975
-0.798993477176848,-0.106754343547551
0.41567879124143,0.639996609015344
-1.25982412815776,-0.557710294571731
-0.597844027881873,0.196024280594147
2.02487210613243,-1.97245472808058
-1.38783897411759,0.103310129424663
0.46776996095512,0.474487210196178
0.0618900407780846,0.601643465255676
-0.596291576256877,-0.098726827845165
-0.099602785806152,-0.708374828594165
-0.679684169641833,0.362692335426602
0.223583039203722,-0.105159587242439
-0.00933740063223314,0.714208371288346
0.0268588356043583,0.588502650124577
0.996181918572187,0.185098792436006
-0.417946089946601,-0.507603091705873
-0.526343062140235,-0.823728708194486
0.459017146867695,-0.0793107337924878
-1.0200014029236,-0.781653822891191
-0.575024652684034,-0.0644630144666177
-0.448536610342767,-0.707040051491017
-0.860124641708279,-1.30019377999803
-0.461104111514694,0.792539531036816
-1.63161311802144,1.04228533062626
-1.22514419899587,-0.552856392319426
0.303109087000512,-2.25845321721935
-0.699835947291538,0.562091175682854
-0.315872990343532,0.573501606026481
0.0526656887652542,0.62158288450869
-0.976171534752763,1.05454516478379
0.443215645062237,-0.0436685823346544
-0.55433966949963,-1.20550910326803
0.995221761225939,0.84357817003046
-0.522552087576206,-0.417101057496763
-0.998913207730736,-0.379157603766011
-1.53813977629509,-0.0285149045998171
-0.181869372604582,-0.0750127456162775
1.34096799484315,-0.822944285762509
0.190251339276863,-0.534488978432772
-0.70749384516855,-0.266719420104635
-0.332635986877907,0.386675708089485
0.707562141629997,0.597834342235928
-0.110030037675317,0.244523432559545
-1.14570947293963,-1.0143514593211
-0.209580012320082,0.32194882805358
-0.0929821661958787,-0.729110921788316
-0.380823782382447,0.0308021168455891
-0.0744330354821635,0.458038687152817
2.6460996231224,1.93002719355828
-0.0882623010622998,-0.119883796982737
-1.03739472461977,0.969510156807656
-0.811437797294808,-1.954057103912
0.0533440920969592,0.427555244489855
-0.738357801493696,0.939615790839442
0.16657277351734,-0.192680000107808
0.977832307747357,-0.176200161113826
-1.25723377871174,-1.00569893551791
-0.937326435313746,0.0710679008766447
-0.754524385962806,-0.985503182393862
-0.100543021326523,-0.537801815093942
0.0376522000065463,0.303336516696725
-0.171348895491726,-0.0686984457992381
0.052905618823866,-0.106933211191444
-0.462997195074423,0.466217435861324
-0.259844731597537,0.178310723863538
-0.0843568190580747,-1.00720830744038
0.587842614132049,0.619110450050861
-0.318717552238705,0.456983803027476
-0.272619334106697,0.0823227147298792
0.0352920259906144,0.419278159824265
1.85983364733366,0.316579767813644
-0.427143740583737,-0.653569624375141
-1.12805685609011,-0.308088596992975
0.717438126233747,-0.328394264710006
0.127420045517274,0.0966187081195745
-0.173266654549843,0.171337991796732
-0.290132470808807,0.240285890283839
0.203523690338268,-0.39976591929943
0.141227168565705,-0.0462255379767831
-0.507652619732726,0.356915335608047
0.00611475036941912,0.252073433107408
-0.610590304267838,-0.0460807573800362
0.732426027452877,0.399848952967008
-0.180408970452154,0.860061065611411
-1.07479994126455,-0.214516801810406
0.56058245337662,-0.111872584651636
1.36430061937647,0.557760770872806
-0.641480353307596,0.255720128567175
0.766848310664667,0.572107828792314
0.949805176266858,0.625015981549256
-0.552496852153707,0.201972024632185
0.422988784644565,-1.1516306503386
1.9584940655866,1.45113567356147
2.74552917465722,-2.50227324149791
-1.02093652213696,0.336391816304237
-0.215262892355387,0.282553270305214
-0.563811299518432,-0.35692747760448
-0.0655459795514446,0.135277554719124
0.445918601291036,0.125383077393696
-0.567507349589913,-0.513204033467156
0.211961581092757,-2.26260996678221
-0.0233552583685293,0.191606877558093
0.355173799788011,0.523751588889129
0.0443244112760659,0.267731066766331
-0.339858615966979,-0.0315080031318051
-0.42690038625238,-0.859870850640336
0.114105771365709,-0.768334371120828
2.90154321880905,-2.67798907715072
-0.359675170049597,0.117135157495082
-0.764563561749534,0.151005875941419
-0.128472824844197,0.693094456932454
0.670905983870651,0.0896486820751982
-0.691512664478762,0.0016597688223073
-1.61791890325966,-0.684404813142338
0.689769591947694,0.98930535327934
0.362698627838845,0.589559535034885
-1.4407985979986,-0.82378128497309
-0.656525616992482,0.682235484484405
-0.951986038074474,0.0586754581226153
0.190146323908652,-0.468653303502386
-0.868569509245843,0.0859556669997116
-1.15019368809529,-0.551923220895053
-0.394078700053785,-0.467253435580298
-1.18236084941201,0.183061688483058
0.463920756004363,0.185488757155349
0.412714627967655,-2.15061108109821
-0.597781898968217,-0.172192202081869
-0.513518904776888,-0.0556835627030122
-0.157010981160098,0.488622667746066
-1.16204327628352,-0.0207009625271918
-0.0546409180891204,-0.145082476377646
-0.519549435647045,1.11265930750022
-1.80000364227778,0.0971871818751072
-0.857930941654399,0.773171217857008
0.298435238982278,-1.57650285192781
2.78304467388968,1.5721617645967
-0.803371500525604,-0.090649757829234
-0.821000834588047,0.383954081257279
-0.449013362433546,0.175359363176551
-0.406200732543005,-0.0123115347415031
-0.128229182867737,-0.0977496851002444
-1.21796914040923,-0.715614026442662
-1.33403138103742,-0.0529819762407542
0.23056356146996,-0.199448095165391
-0.135635136240601,0.333843825595205
-0.500025960861545,-0.00701708202444761
1.90609787615063,-3.34987760282599
-1.02815489562236,0.179294280939647
-0.66956247932353,-0.0569641598415523
-0.215348633724478,0.079265358194291
-0.000433019295374839,0.0832812606076238
-0.339819131154791,0.386080108343127
0.172497103733498,-1.21897964501061
-0.665741302896254,-0.388841861410653
-0.175939219951231,-0.429046060656368
0.453601685095262,-0.190790430906121
-0.638540830864783,0.334198170970018
2.16369106536529,0.579919855069054
-0.893610245808268,0.382026000246632
-0.308274282163564,1.00834233516386
0.00953824380740433,0.502560170302751
-0.125751130785663,-0.652169669409577
0.498992268046054,1.54782541450581
-0.943644030567574,0.183168364697108
1.47998124370421,-0.400996413012702
0.043856974963185,-0.574440945253444
-1.740301263789,-0.759034713838316
0.04700378265536,-0.277680258522677
-0.438587844809431,-0.396114646814682
-0.409772078089748,-0.285835287874254
-0.699373170457435,-0.612195244067904
-0.6166228386584,0.340003790684344
-0.609092559685692,-0.557400079096153
-0.644526473178142,-0.262838416999128
1.33405743192214,0.620015665500984
-1.23745920866742,-0.216580452287394
-0.255725833873566,0.176731761640908
-1.09699247374519,-0.59035706881993
-0.110625713874096,0.278379466889047
-0.404870632893704,-0.700528610160595
0.132647406355284,-0.32964157870792
0.126267378313629,-1.21438628871601
2.43978626045407,1.42579532104743
0.173765535629245,-0.890415836258703
-0.743223672295265,0.392621190296334
-0.213305710431989,0.282251385292275
1.1036497064313,2.13210791533416
1.93227364183089,1.51858085171281
-1.39345532628146,-1.15604214925199
-0.334991857314269,0.493376184478699
-0.215920329970015,-0.236160252170741
-0.474370305676512,-0.372527750422201
-0.796113094500745,0.419825502983879
0.468821425063275,-0.196576300196592
-0.840180779455309,0.379151777868119
-0.162405030737899,-0.0321334112778167
-0.726104495317438,0.0874186598809635
0.700090544597407,1.2923988725823
-0.829632451012206,-0.919387120230436
-0.446832909292948,-0.116458661455554
-1.69930988581864,0.492941352079399
-1.57768006503468,0.315658371845252
-0.803101699270615,-1.00193086256037
-1.3321671795421,-0.597089329516392
-0.437289779221008,1.20282660426716
0.507726638955165,-0.108380359264827
0.185013484903987,-0.42096651780655
0.844358566718042,0.670264800017535
-0.519724297909073,-0.0142522452559583
-1.11163695682519,-0.555716008682856
-0.278367606794378,0.789129987897979
-0.135513192669615,-0.568964242660863
-0.836024833461652,-0.0508028536998303
-1.13134523297803,0.0456548298108515
-0.983228612372396,-0.386287853937872
-0.662745633788762,-1.11138187037156
-0.274334125625806,-0.109262960418296
-0.099238008051406,-0.38626747641501
-0.184926972046058,-0.941963612581958
-0.700131105650967,0.563617838843898
-0.410381826151587,0.943017731576756
0.681634253029174,1.35901492613262
-1.38807953658022,0.522913389261377
0.0268588356043583,0.588502650124577
-0.0572479856082961,-0.679199599016099
-0.157010981160098,0.488622667746066
-0.227770010818973,1.19127733688517
-1.1993366989972,0.784098094426824
-0.701212591207703,0.830661804830531
0.222309493167944,0.427344876135628
-0.476751561315858,-0.966064298665605
1.22816581702886,1.37389413340806
1.71829449447534,0.0728531569504414
-0.226418365338882,0.00300751833239803
-0.923212974147401,-0.757813273441728
-0.935735873242999,0.215652324500664
0.089337145830423,0.188820147122221
-0.792250748764371,-1.15703514132589
2.96108962367373,-1.08346339808597
-0.406580060953865,-0.0832029059323489
-0.725745592079141,-0.228083030787889
0.695072777249,-0.443952187655731
-0.893547849421102,-0.0859860102684136
-0.551141670727483,-0.103433618978671
-0.486061118021147,-0.0577577462846701
0.165624364151764,0.804825933240024
-0.397122935999873,0.0251831369578564
-0.413934630719534,0.29815831405204
0.0857012935192788,0.889662163790503
1.36027888202721,0.781958246207223
-1.2268397291135,-0.679901915054983
-0.561083501091449,-0.144477047768987
0.167145628000118,0.341696191667918
-1.37128367805695,0.5929678837498
0.668910262775191,0.550283416331822
1.87850476677999,1.07407815402821
-0.00769550541230446,-0.72382242313343
-1.3934621997521,-1.1269302511293
-1.34590647298481,-0.266162922935891
-0.92949011962879,-0.0436610646767272
-0.0627457317530286,-0.00591757021090672
-1.76580580104347,-0.197787086402791
-0.261749347094228,0.0807517508745221
-0.428111266466405,0.255475840342695
0.0287650200786811,-0.133066773001185
-1.07349058104796,0.587935591178426
1.22705488211402,-0.437615644255426
-0.298653470222539,-0.266659889588487
-1.44295470473321,-0.643409475493489
-0.613301198213203,0.379820817876634
-0.439722943445009,0.893355488020509
-0.452645613391248,0.597698685012421
-0.228548757675531,0.483632368597367
-0.629161078847222,-0.267926610743639
-1.04669390962978,0.254654727690955
-1.49109616209654,0.0469633455190417
-0.323998983871943,-0.122875494484059
-0.00420291959686781,-0.789870385042316
0.672101719980779,-0.351204064265433
-1.01112906733891,0.0405120685608118
1.82463604051666,-1.5855978740522
-0.00396828526093671,-0.0162527105694246
0.0491160144983254,-0.179243572345085
-1.43899459564093,0.143286183296909
-1.02511667466611,-0.13967872535731
-0.561083501091449,-0.144477047768987
0.108278753997793,-0.416211448597584
-1.05973784896138,0.187904786808238
0.439871783182222,0.693808530022035
-1.24125370721307,0.374578103763427
0.320769839754952,-0.0312143653909406
1.12855678055801,0.852753036503213
-0.40478371636744,-0.338303576806261
0.163888003558965,0.895089943036343
-0.147126596443757,0.210361588978612
-0.803101699270615,-1.00193086256037
-0.0930608452086685,0.675724899293076
0.600321372785652,-0.510517109372777
-1.5150577128672,-0.432042444051019
2.36846193414781,1.14944930174658
-0.122394326646653,0.909460340457211
0.354123631826858,0.212748165355733
0.972284750347951,-0.34390196805336
2.27186897169322,-1.98411539312084
-0.712775168994105,0.371370401457589
-0.636363012210264,-0.00115544518002546
-0.128796837873696,-0.57196196760859
-0.82994750584067,-0.596720101225651
0.954023951230457,0.637845882436589
-0.704147110777147,0.227884658123963
-0.393250749314425,0.00431274162307245
-0.116512350864942,-0.0506297835049802
-0.957518583728466,-0.26941820865106
-0.253208930243686,-1.13826439823315
-1.11173627956346,0.448248041182487
-0.826463365477274,-0.408139082728118
0.229947985197869,-1.29935686154615
-1.4547999958171,-0.575158545626619
-0.536398088490166,0.350339250928928
-0.0380660948469572,-0.561928080203358
0.262419706327674,0.668722341488331
-0.0424524684338861,-0.257595984484225
0.255848123557264,-1.50319203760167
0.241586014157006,-1.61821287481666
-1.2339673202354,-0.595872925792952
-0.395604360723456,-0.553818171853199
-0.901129093840679,-0.743973548565524
-0.799891526869591,-0.466331438909614
0.759325207919707,0.776091482490023
-1.12323757435465,-0.2890561999978
-0.325876792581234,0.345312556061307
-0.137706473205828,-0.138506652147607
-0.540488421692896,0.566521500106784
0.379291566498762,-0.362356112736366
-1.61321180038229,0.354318576564082
2.78953095379029,-3.85302193783114
-0.506600531983666,-0.0558207978910432
-1.16836942027274,-1.10494534551623
-0.81494169987438,-0.216947047937912
-0.205370463901081,-0.104571067918418
-0.457482826989312,-0.169889641159347
-1.08564257797903,0.083841880205562
0.38752033912915,-1.21087324710491
0.633327520247417,0.766040660677107
-1.98499707121011,-0.077905991582425
-0.643036660301168,-0.017224872357196
-1.50287022446348,0.265577397244262
-0.0730788085974208,0.0256255267114633
-0.438642402125541,0.482919738059616
0.0386019396865458,-0.754959009805593
1.22867352546696,0.217975711144002
-0.434606747932026,0.260686525180887
-0.971148904200702,-0.147208783944302
0.542355949782373,0.0982951176521915
-0.00275267587766283,-0.0291536519773958
-0.108154091690622,0.663490902497636
2.98000111754118,1.23955239723617
-0.992856326495358,-0.109838585542778
-1.13431215072385,0.123149770430897
0.272541614933104,0.156088494081432
-0.727038535728937,-0.0522115647294554
-0.370771643542355,-0.200739808499851
-0.540178524085666,0.632558959278917
-0.0912024079564314,1.22135061764383
0.410027808092024,0.692176796548999
0.647251749808689,0.839522183517854
-1.33821561209792,0.0430318243046187
-1.3803815965583,-0.108493957206947
-0.558882204055328,-0.942541978160488
-0.167997313891298,-0.1891311063641
1.13378956045025,1.04322705172685
0.109991644319793,0.399493442786906
0.287473586300306,0.256408322209382
-1.24636497606696,-0.652090940512772
0.104978863188463,0.764085699213603
-1.06224320638921,0.423835367139671
-1.90796530156684,-0.295018411367306
-0.236203165105033,0.177746144096126
-0.482292345406797,0.347668212539193
-0.149559738915484,1.21553604934269
-0.496482760385334,-0.202050575869361
1.99791588508546,1.19072224729717
-1.19300049778676,-0.448729296918736
-0.0665481632336899,-0.0985272921988389
-0.572749679679099,-0.338326318946654
-0.338350964985127,0.0208615652534151
-0.0279564301021217,0.149154477656327
-0.891449168175937,0.0698558927327233
-0.743073312930266,0.0952490384536337
-0.616463400476467,0.0038166921809
-1.25664970696776,-0.0543087136024858
2.05956741393871,-1.93955954551895
-0.668057742205377,0.472189052449428
-0.855342135723834,0.0552117178623923
1.04793021793723,0.966165975134265
-0.487397097268468,-0.512414060273801
-1.25479780629789,-0.998084091817963
-0.770389072899389,0.691819309897188
-0.794941894939705,-0.449952562798826
0.437897805876401,0.481751300925431
1.15023649021724,-0.0701558253387349
0.885946331724835,-0.0371257756072094
0.708305528499179,-0.141960683895972
-0.0157415715073265,-0.323031714210878
-0.213493503078023,0.46084561404616
0.502368815996225,-1.26857580135026
0.0998824970636721,0.954777127664031
0.828660825267705,-0.702819355324612
0.298400100675139,-0.153354022511459
0.197596866533289,0.71696556556268
0.867443835060616,-0.480246562661974
-0.250856604980617,0.271480977895826
-1.1228172864986,0.648365016689226
-0.582639979428983,-0.557441670964752
-0.730907221905714,-0.606278932432818
-0.343371006752459,-0.0321623986363902
0.189261000373795,1.02834736459168
-0.793552662540465,0.112156948926846
0.413149400158494,-0.999020295601362
-0.184244705975188,0.653333198484192
-1.10205184256463,0.672221036226779
-0.654520550960218,0.737830901207041
0.116361060399881,-0.175604036128737
-0.335227610430365,-0.7695195884021
-0.823088935583533,0.0510436086067405
-0.841764354471131,-0.527722564663304
-0.109166176883725,-0.137401132013582
-0.68084022102295,0.3442216768824
1.75773400166897,-2.15757201164831
-1.11735024448783,0.179553207220721
-0.211096865343714,-0.0725023557719322
0.321700311381181,0.0944403616024017
0.406477780236338,0.445308173999728
-0.106989373934233,0.233496323040055
-0.0586232195340998,0.437308555240591
-0.429688387872064,0.480880355553157
-0.579504294931302,0.31147449819373
